hausmylly	38603	113	50	0 0 0 3 23 51 72	0 1 175 0 0 0 3 0
kinobe	38600	239	66	0 0 0 26 56 99 57	3 6 256 21 0 14 34 8
jeito moleque	38598	134	85	0 0 0 5 42 81 80	1 5 4 0 0 0 5 220
potshot	38564	85	10	0 0 0 0 4 13 63	0 26 57 1 0 0 23 1
kwan	38564	132	93	0 0 0 3 61 63 61	1 0 227 0 1 4 3 4
richard strauss	38535	273	50	1 6 35 63 49 37 59	4 19 230 7 0 18 80 20
the impossibles	38533	72	12	0 0 0 1 3 8 59	0 0 9 1 0 0 79 0
raggabund	38531	120	39	0 0 0 0 3 72 65	0 0 163 1 0 0 2 0
lil boosie	38531	184	26	0 0 0 0 22 90 73	1 3 74 1 1 0 146 1
neuropathia	38529	77	12	0 0 0 0 2 33 40	1 2 83 1 0 2 0 4
sleeper	38518	165	54	0 0 0 18 17 68 82	0 9 191 5 0 2 33 9
joe henderson	38516	385	32	0 23 75 45 46 50 78	2 42 253 7 2 9 150 20
nick carter	38512	40	113	0 0 0 1 22 48 64	3 16 69 5 1 5 37 27
christopher franke	38511	144	21	0 0 1 7 35 38 57	0 5 139 7 0 1 37 2
christopher o'riley	38502	147	60	0 0 1 4 85 48 43	0 5 95 5 2 4 110 10
downset	38499	181	14	0 0 0 2 58 44 62	0 3 175 1 0 4 21 13
fleshless	38491	116	21	0 0 0 0 13 52 59	1 1 127 1 0 2 8 4
leon bolier	38484	353	22	0 0 0 1 66 152 123	4 9 340 8 0 4 22 12
uyama hiroto	38481	149	39	0 0 0 1 20 59 68	0 69 84 3 1 1 44 3
your demise	38479	98	12	0 0 0 0 3 38 66	0 1 115 3 0 0 1 3
antestor	38460	136	20	0 0 0 1 6 76 49	1 2 104 3 1 3 25 26
up up down down left right left right b a start	38446	79	11	0 0 0 1 13 22 52	1 5 20 3 0 0 64 7
lee ann womack	38422	155	65	0 4 13 18 38 41 66	4 16 98 5 0 5 105 11
sam & dave	38418	351	89	0 5 70 62 78 50 69	0 23 327 18 0 4 117 21
swingin utters	38415	116	16	0 0 0 1 22 22 69	0 5 63 1 0 0 64 9
kinski	38411	154	27	0 0 2 6 10 79 53	0 3 137 7 0 0 62 1
rondo veneziano	38409	148	26	0 1 6 8 26 46 62	0 5 163 3 0 5 12 2
hillsong london	38400	167	66	0 0 5 9 71 68 40	5 18 128 6 1 1 63 44
dolce triade	38394	76	24	0 0 0 2 5 15 66	0 19 55 1 0 0 32 3
matt willis	38393	56	108	0 0 0 0 14 73 73	1 4 135 4 0 1 21 12
nagelfar	38390	151	28	0 0 0 0 18 75 60	0 3 171 3 1 2 11 1
trick daddy	38390	246	37	0 0 0 1 44 116 84	3 5 160 5 1 3 123 6
t r y ^ d	38379	132	8	0 0 1 4 12 38 65	1 1 117 3 1 0 25 2
jaguar love	38374	140	46	0 0 0 2 77 44 55	1 6 101 15 0 0 78 7
moonblood	38369	128	16	0 0 0 2 7 48 63	2 2 121 2 0 0 25 3
april	38361	99	49	0 0 0 0 6 54 64	1 2 143 0 0 0 6 0
prince paul	38350	186	12	0 0 0 4 41 58 64	0 8 121 5 3 0 87 4
tapio rautavaara	38341	114	28	0 0 0 1 28 46 46	0 0 159 0 0 0 3 2
peter cetera	38339	104	23	0 1 4 11 21 28 39	2 17 52 3 1 3 46 15
antonio pinto	38332	139	38	0 0 1 5 38 53 55	0 7 141 4 0 7 34 9
atheist rap	38315	82	32	0 0 0 2 6 27 68	1 0 118 1 1 0 0 0
sexy sadie	38305	141	67	0 0 0 1 43 99 54	0 4 221 1 1 0 2 4
tito puente	38295	351	87	1 16 66 61 57 55 66	1 23 222 3 3 14 174 65
tapping the vein	38295	83	49	0 0 0 4 36 21 56	1 1 84 9 0 3 42 5
raptori	38282	133	40	0 0 0 0 19 63 73	0 0 197 1 0 0 1 0
peanut butter wolf	38277	242	32	0 0 0 5 77 102 48	1 10 170 9 2 2 114 6
lucio dalla	38276	363	102	0 3 6 121 127 62 63	0 2 482 2 1 0 24 9
snfu	38273	144	17	0 0 0 4 27 45 64	0 6 89 3 0 1 72 11
amaia montero	38271	177	92	0 0 2 23 101 56 55	0 0 228 0 2 1 29 38
arlo guthrie	38263	181	51	0 6 28 32 25 34 68	1 5 106 7 0 9 129 9
arrah and the ferns	38262	92	94	0 0 0 1 17 70 77	1 2 30 3 1 0 130 29
curumin	38256	157	45	0 0 0 6 12 95 64	1 6 29 2 0 0 31 152
zyklon	38254	130	15	0 0 0 0 22 41 68	3 1 108 8 0 2 19 11
ten yard fight	38250	154	13	0 0 0 0 20 72 57	1 1 102 2 0 3 61 9
discount	38248	105	33	0 0 0 0 27 25 71	1 1 37 1 0 0 110 5
bow wave	38241	122	13	0 0 0 0 14 43 50	0 0 142 0 0 0 0 0
vega 4	38207	81	60	0 0 0 4 24 26 63	0 9 80 4 0 2 43 12
negligent collateral collapse	38196	113	15	0 0 0 1 11 28 72	0 1 117 0 0 6 7 4
will oldham	38188	108	22	0 0 0 3 16 30 58	4 2 74 3 0 1 62 7
2tm2,3	38179	53	9	0 0 0 0 3 20 40	0 0 67 0 0 0 0 0
sammy hagar	38178	156	17	0 0 2 11 26 43 55	0 7 76 1 1 1 101 7
bucket full of teeth	38165	126	6	0 0 0 0 6 47 65	0 0 55 13 0 0 74 0
rachid taha	38161	245	126	0 1 18 94 58 41 67	10 12 263 9 1 34 80 9
tenniscoats	38157	116	34	0 0 1 2 22 69 42	1 61 87 8 0 0 27 4
black river	38153	136	52	0 0 0 1 7 79 70	0 1 192 1 0 0 0 0
paul schwartz	38141	219	61	0 4 8 40 71 40 65	3 18 173 4 0 13 84 13
optimus prime	38125	156	32	0 0 0 0 0 91 86	1 2 186 0 1 0 6 6
discotronic	38118	186	19	0 0 0 0 1 100 76	0 2 190 3 0 0 12 4
eddie	38115	139	67	0 0 1 4 80 45 45	1 2 12 1 0 0 12 191
on thorns i lay	38089	150	31	0 0 0 2 20 82 58	1 4 149 1 0 23 13 5
funeral	38085	169	37	0 0 0 2 54 60 55	3 3 153 5 0 21 23 13
the 5.6.7.8s	38077	176	65	0 0 3 28 66 63 58	2 17 160 12 0 3 55 27
ilaria graziano	38069	124	49	0 0 0 1 7 74 75	0 33 96 7 1 1 47 7
luna amara	38063	69	96	0 0 0 0 3 71 73	0 0 174 0 0 0 0 0
sixx am	38043	91	59	0 0 0 1 23 41 66	1 3 111 3 1 3 31 9
the dreaming	38028	65	26	0 0 0 1 7 13 63	0 1 38 4 0 1 52 3
pop levi	38012	191	90	0 0 0 22 66 88 63	0 14 194 17 1 6 76 7
nguru	38003	55	12	0 0 0 0 0 16 45	0 0 66 0 1 0 1 2
hateen	38001	134	55	0 0 0 0 5 82 84	0 2 2 0 0 1 0 189
sean hayes	37994	74	52	0 0 1 2 12 30 69	1 1 37 4 0 0 100 3
the drifters	37979	304	144	0 63 36 101 42 56 63	1 10 322 10 1 9 155 8
united nations	37971	198	19	0 0 0 2 53 91 50	2 5 134 10 0 1 80 9
pants yell!	37962	112	50	0 0 0 1 34 37 61	0 6 64 5 2 1 95 12
going under ground	37945	66	26	0 0 0 0 4 19 57	0 95 8 0 2 1 14 0
despise you	37933	137	21	0 0 0 2 13 61 71	1 7 53 6 0 0 105 4
the gourds	37932	111	24	0 0 1 7 15 38 51	3 3 40 3 0 1 117 0
cnn	37928	127	18	0 0 1 10 13 42 53	1 53 59 2 2 2 62 0
last days	37922	175	19	0 0 0 1 20 80 55	0 33 131 6 1 5 41 0
keak da sneak	37922	165	29	0 0 0 0 34 63 68	1 3 91 0 0 0 108 3
kromestar	37921	313	50	0 0 0 1 138 82 87	3 8 350 10 2 4 36 2
gontiti	37921	75	9	0 0 0 5 13 20 32	0 89 8 0 0 0 7 1
jennifer love hewitt	37914	102	70	0 0 0 2 67 31 55	2 17 90 4 0 1 27 46
mystic prophecy	37909	173	20	0 0 1 14 44 60 50	0 3 148 2 0 1 33 15
xela	37908	155	26	0 0 0 14 10 49 65	1 10 130 9 1 2 50 2
tiromancino	37898	320	155	1 3 20 98 128 78 70	0 3 477 4 0 11 16 6
sadist	37895	183	15	0 0 0 0 72 44 50	0 5 189 1 0 3 5 3
ceca	37895	109	57	0 0 0 2 20 66 71	1 1 165 2 0 2 3 0
tomcraft	37891	333	58	0 0 0 1 109 165 64	0 0 355 7 1 6 30 15
optimus rhyme	37889	136	2	0 0 0 0 42 24 60	0 1 43 6 0 0 98 2
universal poplab	37885	102	34	0 0 0 2 15 33 59	0 3 128 1 0 1 12 6
don ross	37869	204	13	0 0 4 37 68 31 44	1 16 118 2 1 2 85 17
vec	37856	179	16	0 0 0 1 9 80 67	1 0 200 1 0 0 1 0
misconduct	37855	90	22	0 0 0 1 4 27 73	0 0 114 0 0 2 2 3
granada	37853	114	54	0 0 0 1 7 67 77	0 0 43 0 1 0 4 128
yoav	37845	122	102	0 0 0 4 67 62 57	1 3 206 1 1 10 21 0
tattoo colour	37837	108	45	0 0 0 1 32 55 52	0 164 5 1 0 0 3 0
biagio antonacci	37817	223	141	0 21 18 70 95 51 58	2 1 364 1 0 8 18 9
the end	37814	161	15	0 0 0 1 30 55 64	0 2 125 4 1 1 54 2
98 degrees	37779	94	129	0 0 2 15 48 54 60	1 57 32 8 0 2 126 13
fluxion	37776	174	23	0 0 1 4 6 80 65	0 8 179 2 0 4 29 7
jeff wayne	37774	264	28	0 0 2 70 87 33 60	1 0 270 30 1 2 19 2
pitch black	37757	262	33	0 1 5 31 67 58 67	3 12 212 47 2 2 46 4
de mens	37752	136	24	0 0 1 23 32 60 40	0 0 177 0 0 0 0 2
surf nazis must die	37739	120	22	0 0 0 0 15 60 63	0 2 93 4 0 0 31 24
ray j	37739	224	124	0 0 1 5 118 98 58	5 26 210 12 1 3 111 16
mattias alkberg bd	37721	89	20	0 0 0 3 15 20 75	0 1 127 1 0 0 0 0
joell ortiz	37710	219	7	0 0 1 2 76 65 58	2 4 150 4 0 2 89 2
35007	37708	125	10	0 0 1 3 30 36 52	0 5 123 4 0 1 13 5
conception	37703	127	24	0 0 0 3 28 24 73	1 8 118 0 0 3 26 9
the chap	37702	161	46	0 0 2 7 22 82 63	0 6 182 12 1 9 29 1
twelve girls band	37700	117	51	0 0 3 7 43 26 60	0 12 78 3 0 5 79 12
duncan dhu	37687	245	76	0 0 2 48 63 102 69	0 2 240 0 0 4 66 42
klashnekoff	37682	171	19	0 0 0 4 46 49 62	1 1 186 8 1 1 12 0
i.f.k.	37671	139	32	0 0 0 0 4 102 48	0 0 184 1 0 0 1 0
quicksilver messenger service	37665	208	39	0 1 16 61 26 36 58	3 8 162 6 0 8 77 14
noise unit	37657	112	22	0 0 0 3 22 38 52	2 0 94 2 0 1 46 4
slapstick	37652	119	18	0 0 0 1 8 54 58	2 1 40 4 0 2 96 3
engineers	37637	169	28	0 0 0 7 31 68 59	0 15 127 6 1 3 60 4
stonebridge	37630	444	67	0 0 5 89 118 96 112	5 12 421 14 1 2 77 32
fools garden	37629	213	146	0 0 0 3 63 125 116	0 12 338 3 0 8 16 8
nappy roots	37619	197	25	0 0 1 15 32 87 52	2 4 91 5 0 1 138 4
gabriel ananda	37617	476	84	0 0 1 24 88 202 149	1 17 514 11 2 14 40 37
ikimono gakari	37613	98	64	0 0 0 0 4 70 75	1 16 87 2 1 2 41 24
el gran silencio	37601	183	48	0 0 1 27 42 77 50	0 4 50 1 1 1 160 41
james mcmurtry	37600	151	29	0 0 4 13 28 38 51	0 5 59 4 0 0 133 2
roger clyne & the peacemakers	37569	49	17	0 0 0 0 4 13 32	0 1 2 0 0 0 67 1
the free design	37566	163	51	0 0 2 8 37 43 70	1 32 112 8 0 0 78 11
chris & cosey	37565	131	37	0 0 1 2 24 42 63	0 8 127 5 0 3 57 11
morning glory	37558	114	28	0 0 0 0 7 52 71	1 3 75 5 1 0 71 2
claire voyant	37543	89	47	0 0 0 2 15 31 63	1 2 81 5 1 3 48 9
the cloud room	37540	182	108	0 0 1 3 76 95 83	1 10 182 19 1 0 56 44
hour of penance	37539	187	15	0 0 0 1 34 88 60	2 9 136 9 1 9 38 13
superpitcher	37535	326	95	0 0 2 5 45 105 196	4 12 383 9 0 16 55 7
xp8	37533	84	25	0 0 0 2 12 26 56	0 1 81 3 2 0 26 6
elemental	37532	112	94	0 0 0 1 42 89 52	1 1 197 4 0 0 8 1
100s	37513	69	44	0 0 0 0 6 21 57	0 112 4 1 0 0 10 1
gatas parlament	37500	104	22	0 0 0 0 13 38 62	0 0 132 0 0 0 2 0
david sedaris	37498	133	66	0 0 0 14 57 44 56	1 2 24 6 0 0 190 2
aphrodite's child	37490	238	32	0 0 21 51 33 43 77	2 7 215 6 0 10 43 18
marc ribot	37481	237	22	0 1 5 20 68 49 70	1 8 212 3 1 10 62 13
randy crawford	37481	269	77	0 5 32 27 51 68 75	6 21 303 7 0 17 26 8
darkwell	37477	206	89	0 0 4 42 111 43 59	1 2 227 2 1 14 44 31
house of lords	37471	223	36	0 0 14 25 74 35 65	3 9 181 2 1 9 30 44
lester young	37463	302	39	1 17 40 25 36 56 71	2 22 210 5 0 8 112 24
billys band	37463	117	45	0 0 0 16 16 55 53	0 1 164 1 1 2 4 1
gavin rossdale	37451	180	133	0 0 2 21 146 47 62	1 11 198 5 0 4 104 19
jason falkner	37450	104	31	0 0 0 5 13 31 46	0 15 53 7 0 0 76 2
duel jewel	37442	35	76	0 0 0 0 2 32 65	0 12 55 2 0 2 32 20
super8 & tab	37438	442	48	0 0 2 46 132 149 89	2 18 399 7 1 5 69 15
the flaming tsunamis	37438	108	30	0 0 0 1 3 59 65	0 0 46 2 0 0 95 2
willy mason	37418	109	39	0 0 0 2 50 37 44	3 2 128 5 0 3 27 4
naildown	37395	156	26	0 0 0 1 22 72 77	0 1 156 4 0 6 24 7
ivor cutler	37393	175	31	1 3 7 23 26 45 71	1 2 212 8 0 0 35 3
jens buchert	37391	205	32	0 0 2 7 34 47 73	1 6 194 4 1 3 56 2
harry chapin	37387	140	42	0 2 9 20 26 37 62	1 6 62 9 0 2 126 4
k-maro	37385	230	121	0 0 0 21 84 108 90	3 10 337 3 0 6 14 0
john parish and polly jean harvey	37382	178	125	0 0 2 19 76 91 65	4 4 268 10 0 12 42 19
defeater	37375	124	17	0 0 0 0 4 56 68	0 1 76 8 1 0 64 2
daniela mercury	37370	192	71	0 1 17 54 43 50 59	1 6 115 1 0 1 34 129
the tuss	37369	265	27	0 1 1 3 120 66 54	1 17 227 8 1 8 63 9
llewellyn	37366	210	86	0 5 20 52 39 43 67	2 9 212 5 0 12 62 29
michael mayer	37361	345	79	0 0 1 4 49 141 157	1 10 382 7 2 11 53 22
the real group	37357	169	43	0 1 5 15 35 48 65	0 11 180 0 0 2 36 8
the dangerous summer	37349	77	38	0 0 0 0 0 43 57	0 5 22 2 0 1 88 3
shakalabbits	37341	66	25	0 0 1 1 7 16 58	0 55 28 0 0 0 22 5
najwajean	37336	192	96	0 0 1 6 102 84 63	0 7 294 2 2 1 5 5
red flag	37322	118	49	0 0 0 6 26 39 67	1 4 118 1 0 2 45 17
luscious jackson	37318	141	76	0 1 2 8 34 63 58	1 13 54 7 0 0 142 29
favez	37306	74	12	0 0 0 0 4 15 59	0 1 84 1 0 0 6 1
liliput	37305	103	68	0 1 1 4 34 66 62	0 3 76 9 1 5 108 11
j.r.r. tolkien	37299	157	28	0 0 1 20 39 43 52	1 0 154 6 0 2 40 1
pinch	37295	307	52	0 2 3 22 70 131 66	0 11 337 14 0 1 48 6
selig	37285	210	116	0 0 3 53 94 56 58	1 1 351 0 1 0 3 1
baracuda	37284	439	75	0 0 1 7 157 185 116	3 7 499 2 0 3 35 11
olive	37282	250	88	0 0 19 23 74 57 85	1 16 235 8 0 15 82 16
morton feldman	37267	238	41	0 2 8 35 40 68 59	1 23 209 7 0 10 79 14
non servium	37261	170	39	0 0 0 1 38 73 76	2 1 146 2 0 1 14 56
the lovin' spoonful	37260	229	113	0 20 43 54 39 50 75	1 11 203 5 0 7 129 20
the boomtown rats	37260	183	71	0 0 1 54 35 51 70	0 7 190 11 0 2 55 12
prince far i	37260	262	23	0 2 17 43 47 51 76	4 4 238 6 1 2 58 11
the remus lupins	37255	12	80	0 0 0 0 4 31 53	0 0 22 3 0 0 80 0
knut	37244	155	12	0 0 0 3 35 39 71	3 2 136 3 0 0 32 5
oliver dragojevic	37241	72	40	0 0 0 1 8 28 62	0 0 115 0 0 0 3 0
las pastillas del abuelo	37221	152	56	0 0 0 4 47 80 50	0 2 14 0 1 0 8 191
dark princess	37215	156	48	0 0 1 2 44 97 48	2 6 164 3 0 7 19 16
taichi	37208	124	29	0 0 0 0 7 62 71	1 1 156 0 0 2 1 1
kool savas & azad	37206	177	28	0 0 0 0 23 73 79	2 1 214 0 0 4 0 0
mira	37206	112	57	0 1 1 1 43 36 71	0 5 76 3 1 71 31 2
christophe beck	37203	69	91	0 0 1 7 16 30 74	1 4 90 12 0 2 59 4
fresh body shop	37199	108	28	0 0 0 5 12 30 65	0 2 107 4 0 0 30 5
mint condition	37198	147	90	0 0 3 10 42 44 68	2 28 74 3 1 1 147 5
quetschenpaua	37196	138	18	0 0 0 5 26 50 71	2 1 169 5 0 1 0 0
alien project	37175	334	46	0 1 3 39 133 91 65	2 20 255 10 1 15 60 62
the wolfe tones	37171	95	22	0 0 2 8 13 20 48	0 3 99 4 0 2 28 1
trauma	37169	136	17	0 0 0 1 6 59 66	0 4 124 3 1 10 13 6
pride & glory	37166	208	22	0 1 2 20 81 44 58	1 5 153 1 0 9 26 53
upsurt	37160	145	44	0 0 0 0 5 102 66	0 0 193 0 0 0 2 1
die roten rosen	37158	173	33	0 0 0 2 55 74 62	0 0 213 1 0 1 1 8
jace everett	37154	169	139	0 0 1 25 139 45 57	1 2 231 7 1 22 48 29
the daysleepers	37140	141	52	0 0 2 5 35 59 61	0 28 97 5 0 4 69 11
imperia	37128	280	88	0 0 37 60 94 60 67	0 12 274 3 0 18 50 45
drive	37127	92	53	0 0 0 0 5 65 59	0 21 4 0 0 0 2 125
masterboy	37120	281	50	0 0 1 46 77 94 63	1 5 292 2 0 2 19 36
murray perahia	37110	148	48	0 2 9 13 30 35 55	2 18 117 9 0 2 76 5
ivano fossati	37104	203	68	0 0 4 43 57 50 65	0 2 289 1 0 0 2 4
miike snow	37101	210	68	0 0 1 6 101 60 59	0 2 195 5 2 1 87 12
peterpan	37101	104	36	0 0 0 2 25 43 60	2 129 11 6 0 1 3 1
stevie ann	37098	120	79	0 1 1 5 37 70 65	0 2 213 0 0 0 3 2
betty x	37088	26	5	0 0 0 0 0 9 15	0 0 27 1 0 0 6 0
frau doktor	37087	104	20	0 0 0 1 11 24 65	0 0 131 0 2 0 1 1
bossacucanova	37086	226	67	0 0 5 45 72 66 59	2 15 134 3 0 10 57 124
joachim witt	37076	174	56	0 0 4 40 45 44 62	0 2 233 3 0 4 14 1
cadena perpetua	37066	83	36	0 0 0 0 5 43 61	0 1 4 0 0 0 2 126
les wampas	37057	120	30	0 0 0 4 34 37 56	0 2 145 3 0 0 16 1
sinik	37055	175	31	0 0 0 1 52 85 47	7 1 184 1 0 0 25 1
molly hatchet	37052	192	14	0 1 22 14 36 38 57	2 2 143 1 0 3 63 13
juvelen	37044	184	90	0 0 0 3 110 47 66	0 5 229 5 2 2 44 18
saint seiya	37040	142	20	0 0 0 0 33 51 60	1 3 35 0 0 1 44 91
dusminguet	37040	193	78	0 0 1 5 47 102 76	2 4 252 4 4 0 22 24
gustav	37008	153	61	0 0 0 4 23 79 66	0 7 227 5 0 0 7 8
alfred brendel	37004	199	46	0 2 15 26 46 41 61	1 30 147 6 0 7 81 8
keb' mo'	37000	238	49	1 5 23 47 36 46 70	3 11 154 9 1 8 126 16
martha reeves & the vandellas	36993	249	135	1 4 52 62 71 53 54	2 13 302 9 1 5 95 14
julian plenti	36990	51	25	0 0 0 1 7 15 38	0 1 58 1 0 5 15 4
miriam makeba	36988	251	145	1 4 67 63 36 50 74	15 16 322 9 1 13 82 20
aus	36986	174	36	0 0 0 1 22 70 68	1 87 111 4 1 0 26 4
bbs paranoicos	36985	84	35	0 0 0 0 2 54 60	0 0 3 1 0 0 3 120
alghazanth	36980	145	26	0 0 0 4 8 66 72	2 3 143 0 0 6 23 2
planxty	36976	212	34	0 6 12 34 39 42 64	0 9 214 2 0 6 62 6
long tall texans	36971	154	66	0 0 0 17 53 47 64	1 6 175 5 0 0 29 24
baxter	36960	176	89	0 0 0 1 39 106 69	1 5 117 2 0 85 60 16
grand buffet	36958	90	27	0 0 0 0 22 25 67	0 0 14 1 0 1 120 0
dash berlin	36957	407	71	0 0 1 4 105 147 160	6 11 386 4 0 14 63 20
mange schmidt	36949	168	39	0 0 0 1 44 79 61	0 0 225 0 0 0 0 1
pintandwefall	36939	72	38	0 0 0 1 7 45 48	0 0 117 0 0 0 1 1
carina round	36923	66	56	0 0 1 3 12 36 63	0 1 75 2 0 2 44 13
media lab	36923	93	19	0 0 0 0 1 39 57	1 2 105 0 0 0 2 8
imperium dekadenz	36915	139	32	0 0 0 0 25 69 61	2 3 173 0 0 4 4 0
just went black	36910	107	16	0 0 0 0 1 44 68	0 2 127 0 0 1 2 1
jerry reed	36898	176	10	0 0 3 20 31 50 62	0 6 114 1 1 1 83 7
telepathe	36894	195	107	0 1 2 34 93 74 51	1 12 242 9 0 1 83 10
safetysuit	36889	85	71	0 0 0 0 9 47 75	0 8 53 5 0 3 85 10
aaron spectre	36889	215	42	0 0 0 4 40 77 99	0 6 244 4 0 2 26 1
le loup	36885	146	75	0 0 1 4 72 78 36	2 6 98 2 0 1 139 3
mnaga a zdorp	36880	137	29	0 0 0 4 10 46 62	0 0 177 1 0 0 0 0
night ranger	36870	169	35	0 0 2 15 34 54 68	0 30 100 1 1 6 75 16
the banner	36859	121	12	0 0 0 0 25 40 62	0 2 67 4 0 1 66 2
killerpilze	36857	97	159	0 0 1 2 45 135 54	0 2 254 0 0 3 9 9
second	36852	127	67	0 0 0 3 76 50 57	0 1 175 2 0 32 1 3
florence and the machine	36846	119	174	0 0 1 31 56 96 70	0 5 246 7 3 3 43 16
john adams	36844	205	31	0 2 16 27 29 41 73	0 10 165 6 0 5 95 5
zuco 103	36836	165	49	0 0 3 11 23 57 71	1 4 166 1 1 4 32 31
honey is cool	36836	101	46	0 0 0 2 23 50 62	1 0 132 3 2 2 25 5
illa j	36835	226	38	0 0 0 1 82 78 40	1 10 206 8 2 5 46 11
danger doom	36835	165	17	0 0 0 3 34 59 57	0 4 60 13 0 0 114 5
bit shifter	36808	240	20	0 0 0 0 73 105 58	2 13 180 2 1 0 81 8
death breath	36807	133	15	0 0 1 1 22 40 62	0 2 124 3 0 1 18 12
maksim	36803	138	71	0 0 1 20 75 44 55	0 73 102 4 1 18 32 10
the soft boys	36801	180	33	0 1 4 31 26 44 74	2 10 85 8 0 2 130 5
as the sun sets	36798	127	14	0 0 0 1 3 78 51	1 2 69 2 1 1 77 3
k3	36797	120	22	0 0 2 12 22 36 53	0 1 151 0 0 0 2 3
blindspott	36794	99	25	0 0 0 2 9 46 65	0 5 60 56 0 0 8 7
shikari	36787	150	18	0 0 0 0 3 78 72	3 5 141 2 2 1 21 6
motorcycle	36769	311	69	0 0 0 9 165 96 56	1 13 277 10 0 14 85 9
black debbath	36761	107	14	0 0 0 0 21 32 48	0 0 136 0 0 0 1 0
dark suns	36760	165	42	0 0 0 4 78 52 53	1 3 161 6 1 9 27 12
q;indivi	36756	72	26	0 0 0 0 3 26 55	0 119 7 2 0 0 6 0
hifana	36750	154	36	0 0 0 0 54 46 63	1 49 122 3 0 6 30 9
tony macalpine	36743	221	11	0 1 2 48 68 31 52	0 23 134 9 1 16 43 29
air formation	36735	128	24	0 0 1 4 34 37 63	1 22 91 3 0 1 47 11
homo twist	36731	146	40	0 0 0 0 25 70 53	2 0 194 0 2 0 1 0
vice squad	36731	113	85	0 0 0 25 40 45 63	1 7 129 0 1 1 52 23
mozdzer danielsson fresco	36726	108	60	0 0 1 2 38 33 75	1 2 172 0 1 2 1 1
dj drama & lil wayne	36725	133	12	0 0 0 0 5 56 64	0 3 42 2 1 1 106 2
de kift	36723	111	18	0 0 2 6 13 34 60	0 0 135 1 0 0 10 1
god lives underwater	36719	124	25	0 0 0 1 29 26 71	0 1 48 1 0 1 106 3
richard durand	36706	340	40	0 0 0 1 69 159 117	5 6 361 4 1 3 16 9
ricochet	36698	123	21	0 0 0 0 8 44 68	0 1 145 0 0 0 6 1
the casket lottery	36687	108	13	0 0 0 3 6 51 59	1 1 33 1 1 1 96 7
suemitsu & the suemith	36665	65	39	0 0 0 1 5 37 51	0 56 28 2 0 1 27 9
abyssic hate	36661	156	43	0 0 1 4 34 61 58	0 5 172 4 0 8 15 6
anna eriksson	36661	128	87	0 0 2 13 51 58 57	0 0 231 0 0 0 1 1
jebediah	36659	94	31	0 0 0 1 17 17 73	0 4 20 105 0 0 5 2
mademoiselle k	36656	117	75	0 0 0 4 69 51 49	0 3 157 1 1 1 26 26
cymande	36653	276	50	1 3 15 30 89 45 79	3 8 245 8 0 4 85 26
cccp	36644	257	81	0 0 0 40 114 74 59	0 0 341 3 0 4 4 4
the shortwave set	36643	190	41	0 0 0 14 65 47 65	0 10 189 4 1 4 37 11
mistreat	36635	57	9	0 0 0 1 5 15 37	0 1 61 2 1 0 5 0
hoffmaestro & chraa	36634	132	48	0 0 0 0 3 91 67	0 0 200 0 0 0 0 0
lightyear	36633	91	19	0 0 0 0 4 47 57	0 0 108 0 0 0 11 0
ricky nelson	36629	289	97	1 54 25 41 61 57 68	2 7 277 7 1 9 108 22
rosana	36625	296	169	0 3 59 87 112 107 55	2 5 313 0 0 7 108 101
dj bc	36613	192	11	0 0 1 8 35 65 76	1 5 87 12 0 2 118 8
dave clarke	36613	297	26	0 0 2 16 74 112 79	4 9 302 11 1 3 20 15
the coasters	36602	281	161	0 5 41 94 71 89 74	0 14 311 11 2 14 103 32
la gusana ciega	36594	225	107	0 0 0 5 153 87 64	0 1 24 0 3 0 318 22
louis logic	36592	163	14	0 0 0 0 43 55 50	0 5 99 2 1 0 84 1
fantan mojah	36591	263	62	0 0 1 19 153 32 61	3 0 306 3 3 1 25 10
backseat goodbye	36585	47	111	0 0 0 0 4 76 65	4 8 43 4 0 3 100 8
colin of arabia	36585	109	10	0 0 0 0 3 42 61	0 0 29 0 0 0 97 1
rohff	36579	179	20	0 0 0 12 37 64 75	5 2 195 1 0 2 7 5
nautilis	36571	87	11	0 0 0 1 6 26 63	1 0 88 0 0 4 20 0
alexandru andries	36568	75	60	0 0 0 2 31 41 56	0 0 141 0 0 0 1 1
love lost but not forgotten	36561	110	26	0 0 0 0 2 55 65	0 4 97 3 0 0 28 7
jason aldean	36559	119	88	0 0 15 20 31 50 58	1 0 40 3 0 0 177 5
thieves like us	36555	200	121	0 0 1 7 130 71 69	1 13 208 6 0 3 95 31
arbol	36555	196	77	0 0 0 4 121 72 58	0 4 39 0 3 0 55 192
robin guthrie	36544	137	27	0 0 1 8 16 39 61	4 10 101 2 0 4 61 6
stephenie meyer	36538	49	99	0 0 2 5 27 37 62	0 2 87 6 0 0 69 1
daleka obala	36532	76	33	0 0 0 0 2 46 61	0 0 111 0 1 0 2 0
akimbo	36531	161	18	0 0 0 13 27 43 67	1 2 86 4 2 1 95 6
sparzanza	36529	100	27	0 0 0 2 15 35 59	1 0 129 1 0 2 3 2
the economist	36529	135	12	0 0 1 3 13 43 58	4 14 73 6 1 0 76 2
paula cole	36524	167	142	0 1 5 84 61 60 47	1 24 151 10 1 6 121 30
weedeater	36520	123	23	0 0 0 2 11 47 67	0 1 80 3 0 2 67 4
abfahrt hinwil	36517	195	37	0 0 0 5 25 110 57	0 3 221 5 1 1 28 2
